"product_id","product_name","product_brand","total_revenue","brand_avg","revenue_status"
1460,"Hermanos Walnuts","Hermanos","1120.38","1287.72","below average"
1436,"Hermanos Tomatos","Hermanos","569.48","1287.72","below average"
1440,"Hermanos Fresh Lima Beans","Hermanos","1626.99","1287.72","above average"
1463,"Hermanos Party Nuts","Hermanos","1128.60","1287.72","below average"
1434,"Hermanos Potatos","Hermanos","597.99","1287.72","below average"
1428,"Hermanos Green Pepper","Hermanos","2489.70","1287.72","above average"
1446,"Hermanos Golden Delcious Apples","Hermanos","777.42","1287.72","below average"
1462,"Hermanos Tangerines","Hermanos","357.70","1287.72","below average"
1082,"High Quality Glass Cleaner","High Quality","1025.67","1250.47","below average"
1092,"High Quality Room Freshener","High Quality","1437.52","1250.47","above average"
1086,"High Quality Paper Towels","High Quality","1325.72","1250.47","above average"
1093,"High Quality Frying Pan","High Quality","1626.99","1250.47","above average"
1089,"High Quality Toilet Paper","High Quality","1358.50","1250.47","above average"
1101,"High Quality Screw Driver","High Quality","1179.00","1250.47","below average"
1080,"High Quality Toilet Bowl Cleaner","High Quality","1042.44","1250.47","below average"
1081,"High Quality Counter Cleaner","High Quality","1457.91","1250.47","above average"
1072,"High Quality Plastic Spoons","High Quality","943.80","1250.47","below average"
1091,"High Quality Scented Toilet Tissue","High Quality","2079.04","1250.47","above average"
1070,"High Quality 60 Watt Lightbulb","High Quality","1986.66","1250.47","above average"
1097,"High Quality Copper Pot Scrubber","High Quality","1027.70","1250.47","below average"
1100,"High Quality Large Sponge","High Quality","414.72","1250.47","below average"
1087,"High Quality Soft Napkins","High Quality","889.76","1250.47","below average"
1099,"High Quality Scissors","High Quality","1756.08","1250.47","above average"
1084,"High Quality AA-Size Batteries","High Quality","720.62","1250.47","below average"
1095,"High Quality Bees Wax Candles","High Quality","827.92","1250.47","below average"
1071,"High Quality Plastic Forks","High Quality","1269.84","1250.47","above average"
1098,"High Quality Economy Toilet Brush","High Quality","668.59","1250.47","below average"
1078,"High Quality Paper Cups","High Quality","851.16","1250.47","below average"
1094,"High Quality Copper Cleaner","High Quality","1885.00","1250.47","above average"
1076,"High Quality AAA-Size Batteries","High Quality","1607.04","1250.47","above average"
1079,"High Quality 75 Watt Lightbulb","High Quality","1089.53","1250.47","below average"
1075,"High Quality 100 Watt Lightbulb","High Quality","782.32","1250.47","below average"
1074,"High Quality C-Size Batteries","High Quality","1430.41","1250.47","above average"
1085,"High Quality D-Size Batteries","High Quality","1220.80","1250.47","below average"
1083,"High Quality 25 Watt Lightbulb","High Quality","276.00","1250.47","below average"
1096,"High Quality Silver Cleaner","High Quality","1359.36","1250.47","above average"
1077,"High Quality Paper Plates","High Quality","1832.64","1250.47","above average"
1088,"High Quality Scented Tissue","High Quality","1693.20","1250.47","above average"
1090,"High Quality Tissues","High Quality","1113.70","1250.47","below average"
1073,"High Quality Plastic Knives","High Quality","1835.40","1250.47","above average"
191,"High Top Fresh Lima Beans","High Top","1406.30","1072.74","above average"
186,"High Top Cauliflower","High Top","1137.30","1072.74","above average"
203,"High Top Broccoli","High Top","301.14","1072.74","below average"
179,"High Top Green Pepper","High Top","1597.75","1072.74","above average"
200,"High Top Fancy Plums","High Top","1205.75","1072.74","above average"
205,"High Top Mixed Nuts","High Top","1357.71","1072.74","above average"
199,"High Top Lemons","High Top","833.33","1072.74","below average"
171,"High Top Summer Squash","High Top","1392.40","1072.74","above average"
181,"High Top Lettuce","High Top","447.33","1072.74","below average"
196,"High Top Macintosh Apples","High Top","1269.58","1072.74","above average"
187,"High Top Tomatos","High Top","595.32","1072.74","below average"
178,"High Top Onions","High Top","574.56","1072.74","below average"
176,"High Top Beets","High Top","1123.65","1072.74","above average"
213,"High Top Tangerines","High Top","295.68","1072.74","below average"
188,"High Top Mushrooms","High Top","1465.44","1072.74","above average"
184,"High Top Garlic","High Top","1747.60","1072.74","above average"
193,"High Top Limes","High Top","1725.92","1072.74","above average"
180,"High Top Shitake Mushrooms","High Top","343.62","1072.74","below average"
211,"High Top Walnuts","High Top","1338.24","1072.74","above average"
173,"High Top Asparagus","High Top","756.47","1072.74","below average"
201,"High Top Plums","High Top","992.25","1072.74","below average"
195,"High Top Almonds","High Top","892.08","1072.74","below average"
207,"High Top Sweet Onion","High Top","644.80","1072.74","below average"
183,"High Top Red Pepper","High Top","1178.49","1072.74","above average"
206,"High Top Canned Peanuts","High Top","1040.23","1072.74","below average"
194,"High Top Firm Tofu","High Top","1572.48","1072.74","above average"
174,"High Top Sweet Peas","High Top","841.32","1072.74","below average"
182,"High Top Elephant Garlic","High Top","997.28","1072.74","below average"
185,"High Top Potatos","High Top","302.10","1072.74","below average"
208,"High Top Cantelope","High Top","1071.98","1072.74","below average"
192,"High Top Squash","High Top","826.88","1072.74","below average"
177,"High Top Prepared Salad","High Top","798.46","1072.74","below average"
175,"High Top New Potatos","High Top","2313.85","1072.74","above average"
190,"High Top Dried Mushrooms","High Top","1929.84","1072.74","above average"
214,"High Top Party Nuts","High Top","1381.80","1072.74","above average"
189,"High Top Baby Onion","High Top","1752.60","1072.74","above average"
198,"High Top Red Delcious Apples","High Top","463.68","1072.74","below average"
202,"High Top Peaches","High Top","768.84","1072.74","below average"
204,"High Top Mandarin Oranges","High Top","840.00","1072.74","below average"
209,"High Top Honey Dew","High Top","886.38","1072.74","below average"
210,"High Top Fuji Apples","High Top","699.16","1072.74","below average"
197,"High Top Golden Delcious Apples","High Top","1373.52","1072.74","above average"
212,"High Top Oranges","High Top","884.78","1072.74","below average"
172,"High Top Corn on the Cob","High Top","1832.64","1072.74","above average"
1371,"Hilltop Childrens Aspirin","Hilltop","1301.69","1402.34","below average"
1368,"Hilltop Extra Moisture Shampoo","Hilltop","2161.95","1402.34","above average"
1373,"Hilltop 200 MG Ibuprofen","Hilltop","2170.80","1402.34","above average"
1365,"Hilltop Toothpaste","Hilltop","314.29","1402.34","below average"
1369,"Hilltop Angled Toothbrush","Hilltop","1886.04","1402.34","above average"
1372,"Hilltop Buffered Aspirin","Hilltop","1461.63","1402.34","above average"
1374,"Hilltop 200 MG Acetominifen","Hilltop","1667.53","1402.34","above average"
1376,"Hilltop Dishwasher Detergent","Hilltop","976.08","1402.34","below average"
1377,"Hilltop Multi-Symptom Cold Remedy","Hilltop","1621.59","1402.34","above average"
1363,"Hilltop Tartar Control Toothpaste","Hilltop","1417.78","1402.34","above average"
1375,"Hilltop HCL Nasal Spray","Hilltop","1118.25","1402.34","below average"
1378,"Hilltop Childrens Cold Remedy","Hilltop","423.40","1402.34","below average"
1370,"Hilltop Apricot Shampoo","Hilltop","1299.48","1402.34","below average"
1362,"Hilltop Silky Smooth Hair Conditioner","Hilltop","990.85","1402.34","below average"
1380,"Hilltop Mint Mouthwash","Hilltop","2447.12","1402.34","above average"
1379,"Hilltop Laundry Detergent","Hilltop","956.16","1402.34","below average"
1367,"Hilltop Conditioning Shampoo","Hilltop","1967.07","1402.34","above average"
1364,"Hilltop Whitening Toothpast","Hilltop","798.40","1402.34","below average"
1366,"Hilltop Deodorant","Hilltop","1664.28","1402.34","above average"
1182,"Horatio Apple Fruit Roll","Horatio","831.60","1216.33","below average"
1165,"Horatio Graham Crackers","Horatio","1635.60","1216.33","above average"
1184,"Horatio Raspberry Fruit Roll","Horatio","1584.72","1216.33","above average"
1180,"Horatio Frosted Cookies","Horatio","2262.00","1216.33","above average"
1181,"Horatio Dried Apples","Horatio","902.70","1216.33","below average"
1172,"Horatio Salted Pretzels","Horatio","1625.99","1216.33","above average"
1168,"Horatio No Salt Popcorn","Horatio","2005.50","1216.33","above average"
1160,"Horatio Chocolate Chip Cookies","Horatio","1338.60","1216.33","above average"
1190,"Horatio Frosted Donuts","Horatio","741.00","1216.33","below average"
1162,"Horatio Fudge Brownies","Horatio","928.56","1216.33","below average"
1164,"Horatio Lemon Cookies","Horatio","824.22","1216.33","below average"
1175,"Horatio Mini Donuts","Horatio","809.64","1216.33","below average"
1178,"Horatio Low Fat Chips","Horatio","1969.38","1216.33","above average"
1188,"Horatio Golden Raisins","Horatio","952.28","1216.33","below average"
1183,"Horatio Strawberry Fruit Roll","Horatio","817.74","1216.33","below average"
1169,"Horatio Low Fat Popcorn","Horatio","1546.62","1216.33","above average"
1171,"Horatio Avocado Dip","Horatio","1656.78","1216.33","above average"
1173,"Horatio Cheese Dip","Horatio","1288.98","1216.33","above average"
1157,"Horatio Corn Chips","Horatio","1696.80","1216.33","above average"
1179,"Horatio Sesame Crackers","Horatio","1459.65","1216.33","above average"
1156,"Horatio BBQ Potato Chips","Horatio","962.78","1216.33","below average"
1163,"Horatio Potato Chips","Horatio","448.54","1216.33","below average"
1155,"Horatio Low Fat Cookies","Horatio","1000.16","1216.33","below average"
1174,"Horatio Fondue Mix","Horatio","1171.32","1216.33","below average"
1167,"Horatio Buttered Popcorn","Horatio","1099.80","1216.33","below average"
1189,"Horatio Dried Apricots","Horatio","417.24","1216.33","below average"
1170,"Horatio Salsa Dip","Horatio","1274.65","1216.33","above average"
1161,"Horatio Fudge Cookies","Horatio","2218.62","1216.33","above average"
1176,"Horatio Beef Jerky","Horatio","872.10","1216.33","below average"
1166,"Horatio Cheese Crackers","Horatio","1253.07","1216.33","above average"
1186,"Horatio Dried Dates","Horatio","824.88","1216.33","below average"
1187,"Horatio Raisins","Horatio","1049.40","1216.33","below average"
1159,"Horatio Sugar Cookies","Horatio","2041.20","1216.33","above average"
1158,"Horatio Low Fat BBQ Chips","Horatio","652.08","1216.33","below average"
1185,"Horatio Grape Fruit Roll","Horatio","730.35","1216.33","below average"
1177,"Horatio Chocolate Donuts","Horatio","893.20","1216.33","below average"
727,"Imagine Frozen Cauliflower","Imagine","922.53","1140.14","below average"
713,"Imagine Frozen Pepperoni Pizza","Imagine","1702.32","1140.14","above average"
717,"Imagine Frozen Carrots","Imagine","2050.16","1140.14","above average"
712,"Imagine Waffles","Imagine","2128.50","1140.14","above average"
729,"Imagine Frozen Corn","Imagine","1007.92","1140.14","below average"
731,"Imagine Popsicles","Imagine","2160.27","1140.14","above average"
718,"Imagine Turkey TV Dinner","Imagine","1306.16","1140.14","above average"
730,"Imagine Frozen Peas","Imagine","978.68","1140.14","below average"
734,"Imagine Lemon Popsicles","Imagine","295.47","1140.14","below average"
728,"Imagine Frozen Broccoli","Imagine","1043.28","1140.14","below average"
732,"Imagine Frozen Chicken Thighs","Imagine","460.46","1140.14","below average"
710,"Imagine Blueberry Waffles","Imagine","622.37","1140.14","below average"
709,"Imagine Frozen Sausage Pizza","Imagine","290.13","1140.14","below average"
706,"Imagine Frozen Chicken Breast","Imagine","1799.20","1140.14","above average"
705,"Imagine Orange Popsicles","Imagine","443.52","1140.14","below average"
720,"Imagine Beef TV Dinner","Imagine","421.40","1140.14","below average"
721,"Imagine Pancake Mix","Imagine","1154.86","1140.14","above average"
723,"Imagine Home Style French Fries","Imagine","257.55","1140.14","below average"
733,"Imagine Frozen Chicken Wings","Imagine","1129.05","1140.14","below average"
726,"Imagine Ice Cream Sandwich","Imagine","1601.79","1140.14","above average"
722,"Imagine Grape Popsicles","Imagine","1437.64","1140.14","above average"
725,"Imagine Ice Cream","Imagine","877.61","1140.14","below average"
714,"Imagine Frozen Cheese Pizza","Imagine","1593.00","1140.14","above average"
711,"Imagine Fajita French Fries","Imagine","1583.72","1140.14","above average"
708,"Imagine Low Fat French Fries","Imagine","1858.40","1140.14","above average"
707,"Imagine Frozen Pancakes","Imagine","948.09","1140.14","below average"
716,"Imagine Apple Cinnamon Waffles","Imagine","836.22","1140.14","below average"
715,"Imagine Frozen Mushroom Pizza","Imagine","863.35","1140.14","below average"
704,"Imagine Low Fat Waffles","Imagine","790.55","1140.14","below average"
719,"Imagine Chicken TV Dinner","Imagine","1180.90","1140.14","above average"
724,"Imagine Lime Popsicles","Imagine","1599.36","1140.14","above average"
980,"James Bay City Map","James Bay","963.20","1498.42","below average"
979,"James Bay Eyeglass Screwdriver","James Bay","2033.64","1498.42","above average"
1510,"Jardon Ravioli","Jardon","529.92","520.62","above average"
1513,"Jardon Thai Rice","Jardon","875.90","520.62","above average"
1514,"Jardon Rice Medly","Jardon","283.62","520.62","below average"
1512,"Jardon Spaghetti","Jardon","254.88","520.62","below average"
1511,"Jardon Manicotti","Jardon","658.80","520.62","above average"
14,"Jeffers Wheat Puffs","Jeffers","876.22","1041.88","below average"
12,"Jeffers Oatmeal","Jeffers","871.64","1041.88","below average"
15,"Jeffers Grits","Jeffers","1145.00","1041.88","above average"
13,"Jeffers Corn Puffs","Jeffers","1274.65","1041.88","above average"
1264,"Johnson Grits","Johnson","1320.70","624.41","above average"
1262,"Johnson Corn Puffs","Johnson","418.00","624.41","below average"
1261,"Johnson Oatmeal","Johnson","334.80","624.41","below average"
1263,"Johnson Wheat Puffs","Johnson","424.13","624.41","below average"
699,"Jumbo Small Brown Eggs","Jumbo","627.64","1065.15","below average"
702,"Jumbo Large Eggs","Jumbo","1804.80","1065.15","above average"
701,"Jumbo Small Eggs","Jumbo","334.50","1065.15","below average"
700,"Jumbo Large Brown Eggs","Jumbo","1082.72","1065.15","above average"
703,"Jumbo Egg Substitute","Jumbo","1476.09","1065.15","above average"
961,"Just Right Noodle Soup","Just Right","721.81","1087.82","below average"
958,"Just Right Canned Yams","Just Right","801.04","1087.82","below average"
962,"Just Right Regular Ramen Soup","Just Right","970.53","1087.82","below average"
967,"Just Right Chicken Ramen Soup","Just Right","363.56","1087.82","below average"
959,"Just Right Vegetable Soup","Just Right","820.50","1087.82","below average"
956,"Just Right Canned String Beans","Just Right","697.20","1087.82","below average"
963,"Just Right Chicken Noodle Soup","Just Right","1370.40","1087.82","above average"
955,"Just Right Creamed Corn","Just Right","1846.06","1087.82","above average"
971,"Just Right Fancy Canned Anchovies","Just Right","1576.05","1087.82","above average"
969,"Just Right Canned Tuna in Oil","Just Right","989.12","1087.82","below average"
957,"Just Right Chicken Soup","Just Right","1392.93","1087.82","above average"
975,"Just Right Rice Soup","Just Right","2286.08","1087.82","above average"
970,"Just Right Large Canned Shrimp","Just Right","1545.67","1087.82","above average"
973,"Just Right Fancy Canned Oysters","Just Right","749.06","1087.82","below average"
968,"Just Right Canned Tuna in Water","Just Right","710.40","1087.82","below average"
972,"Just Right Fancy Canned Clams","Just Right","1239.88","1087.82","above average"
965,"Just Right Beef Soup","Just Right","882.81","1087.82","below average"
966,"Just Right Canned Peas","Just Right","1202.67","1087.82","above average"
954,"Just Right Canned Beets","Just Right","939.60","1087.82","below average"
974,"Just Right Fancy Canned Sardines","Just Right","445.56","1087.82","below average"
964,"Just Right Turkey Noodle Soup","Just Right","1215.89","1087.82","above average"
960,"Just Right Canned Tomatos","Just Right","1165.30","1087.82","above average"
40,"King Rosy Sunglasses","King","445.50","445.50","Equal to average"
527,"Kiwi Scallops","Kiwi","1289.96","1255.86","above average"
526,"Kiwi Lox","Kiwi","1221.75","1255.86","below average"
1316,"Lake Turkey Hot Dogs","Lake","399.73","1120.03","below average"
1323,"Lake Sliced Ham","Lake","1428.84","1120.03","above average"
1321,"Lake Corned Beef","Lake","1165.32","1120.03","above average"
1319,"Lake Cole Slaw","Lake","868.56","1120.03","below average"
1318,"Lake Low Fat Cole Slaw","Lake","504.99","1120.03","below average"
1314,"Lake Beef Bologna","Lake","328.32","1120.03","below average"
1320,"Lake Roasted Chicken","Lake","1463.00","1120.03","above average"
1324,"Lake Potato Salad","Lake","1976.07","1120.03","above average"
1322,"Lake Sliced Turkey","Lake","1776.00","1120.03","above average"
1317,"Lake Foot-Long Hot Dogs","Lake","1181.98","1120.03","above average"
1325,"Lake Sliced Chicken","Lake","785.07","1120.03","below average"
1313,"Lake Pimento Loaf","Lake","2112.88","1120.03","above average"
1312,"Lake Chicken Hot Dogs","Lake","792.54","1120.03","below average"
1315,"Lake Low Fat Bologna","Lake","897.12","1120.03","below average"
613,"Landslide Oregano","Landslide","931.84","940.19","below average"
597,"Landslide Brown Sugar","Landslide","1556.80","940.19","above average"
610,"Landslide Low Fat Apple Butter","Landslide","1298.44","940.19","above average"
617,"Landslide Strawberry Jam","Landslide","707.60","940.19","below average"
596,"Landslide Hot Chocolate","Landslide","314.24","940.19","below average"
607,"Landslide Columbian Coffee","Landslide","1345.52","940.19","above average"
609,"Landslide Pepper","Landslide","1538.46","940.19","above average"
612,"Landslide Apple Butter","Landslide","1408.96","940.19","above average"
611,"Landslide Salt","Landslide","456.74","940.19","below average"
614,"Landslide Apple Jelly","Landslide","1855.98","940.19","above average"
608,"Landslide Strawberry Jelly","Landslide","369.92","940.19","below average"
598,"Landslide White Sugar","Landslide","685.52","940.19","below average"
618,"Landslide Creamy Peanut Butter","Landslide","782.60","940.19","below average"
595,"Landslide Chunky Peanut Butter","Landslide","749.76","940.19","below average"
606,"Landslide Grape Preserves","Landslide","1529.05","940.19","above average"
615,"Landslide Grape Jam","Landslide","696.60","940.19","below average"
622,"Landslide Grape Jelly","Landslide","457.65","940.19","below average"
621,"Landslide Apple Preserves","Landslide","639.40","940.19","below average"
599,"Landslide French Roast Coffee","Landslide","1257.44","940.19","above average"
594,"Landslide Sesame Oil","Landslide","271.44","940.19","below average"
601,"Landslide Regular Coffee","Landslide","1020.27","940.19","above average"
602,"Landslide Vegetable Oil","Landslide","1234.78","940.19","above average"
605,"Landslide Canola Oil","Landslide","1328.68","940.19","above average"
619,"Landslide Strawberry Preserves","Landslide","1217.25","940.19","above average"
603,"Landslide Corn Oil","Landslide","667.89","940.19","below average"
604,"Landslide Tomato Sauce","Landslide","598.75","940.19","below average"
620,"Landslide Extra Chunky Peanut Butter","Landslide","353.32","940.19","below average"
616,"Landslide Apple Jam","Landslide","662.34","940.19","below average"
600,"Landslide Decaf Coffee","Landslide","1328.25","940.19","above average"
265,"Medalist Rice Medly","Medalist","2014.38","1648.24","above average"
262,"Medalist Manicotti","Medalist","738.34","1648.24","below average"
264,"Medalist Thai Rice","Medalist","1584.60","1648.24","below average"
263,"Medalist Spaghetti","Medalist","1957.00","1648.24","above average"
261,"Medalist Ravioli","Medalist","1946.88","1648.24","above average"
1104,"Mighty Good Monthly Sports Magazine","Mighty Good","1479.80","1096.72","above average"
1107,"Mighty Good Monthly Home Magazine","Mighty Good","1455.30","1096.72","above average"
1108,"Mighty Good Monthly Fashion Magazine","Mighty Good","851.16","1096.72","below average"
1106,"Mighty Good Monthly Computer Magazine","Mighty Good","779.76","1096.72","below average"
1105,"Mighty Good Monthly Auto Magazine","Mighty Good","917.60","1096.72","below average"
1524,"Modell White Bread","Modell","580.86","1128.15","below average"
1527,"Modell Cranberry Muffins","Modell","1622.74","1128.15","above average"
1523,"Modell Pumpernickel Bread","Modell","829.92","1128.15","below average"
1531,"Modell Wheat Bread","Modell","270.30","1128.15","below average"
1525,"Modell Rye Bread","Modell","2275.47","1128.15","above average"
1528,"Modell Muffins","Modell","1237.08","1128.15","above average"
1529,"Modell Bagels","Modell","1684.05","1128.15","above average"
1526,"Modell English Muffins","Modell","940.50","1128.15","below average"
1530,"Modell Blueberry Muffins","Modell","712.47","1128.15","below average"
385,"Moms Sliced Ham","Moms","856.44","1172.26","below average"
375,"Moms Pimento Loaf","Moms","1371.71","1172.26","above average"
386,"Moms Potato Salad","Moms","1424.97","1172.26","above average"
384,"Moms Sliced Turkey","Moms","333.72","1172.26","below average"
380,"Moms Low Fat Cole Slaw","Moms","739.32","1172.26","below average"
376,"Moms Beef Bologna","Moms","1457.34","1172.26","above average"
383,"Moms Corned Beef","Moms","1471.25","1172.26","above average"
387,"Moms Sliced Chicken","Moms","1426.72","1172.26","above average"
377,"Moms Low Fat Bologna","Moms","1182.30","1172.26","above average"
381,"Moms Cole Slaw","Moms","1160.34","1172.26","below average"
382,"Moms Roasted Chicken","Moms","1093.50","1172.26","below average"
378,"Moms Turkey Hot Dogs","Moms","658.23","1172.26","below average"
374,"Moms Chicken Hot Dogs","Moms","910.39","1172.26","below average"
379,"Moms Foot-Long Hot Dogs","Moms","2325.40","1172.26","above average"
885,"Monarch Spaghetti","Monarch","804.54","1322.21","below average"
886,"Monarch Thai Rice","Monarch","1430.60","1322.21","above average"
884,"Monarch Manicotti","Monarch","1666.60","1322.21","above average"
883,"Monarch Ravioli","Monarch","1557.30","1322.21","above average"
887,"Monarch Rice Medly","Monarch","1152.00","1322.21","below average"
1197,"Musial Mints","Musial","1748.98","1208.92","above average"
1193,"Musial Malted Milk Balls","Musial","453.01","1208.92","below average"
1195,"Musial Bubble Gum","Musial","942.88","1208.92","below average"
1192,"Musial Mint Chocolate Bar","Musial","560.56","1208.92","below average"
1196,"Musial Spicy Mints","Musial","1550.52","1208.92","above average"
1198,"Musial White Chocolate Bar","Musial","1797.32","1208.92","above average"
1191,"Musial Tasty Candy Bar","Musial","1207.50","1208.92","below average"
1194,"Musial Semi-Sweet Chocolate Bar","Musial","1410.62","1208.92","above average"
1018,"National Large Eggs","National","529.17","1070.55","below average"
1017,"National Small Eggs","National","1260.04","1070.55","above average"
1015,"National Small Brown Eggs","National","1088.43","1070.55","above average"
1019,"National Egg Substitute","National","1873.74","1070.55","above average"
1016,"National Large Brown Eggs","National","601.38","1070.55","below average"
859,"Nationeel Mini Donuts","Nationeel","738.84","1260.69","below average"
845,"Nationeel Fudge Cookies","Nationeel","732.72","1260.69","below average"
850,"Nationeel Cheese Crackers","Nationeel","686.28","1260.69","below average"
866,"Nationeel Apple Fruit Roll","Nationeel","1941.06","1260.69","above average"
867,"Nationeel Strawberry Fruit Roll","Nationeel","998.28","1260.69","below average"
872,"Nationeel Golden Raisins","Nationeel","1610.28","1260.69","above average"
855,"Nationeel Avocado Dip","Nationeel","1486.97","1260.69","above average"
863,"Nationeel Sesame Crackers","Nationeel","1662.84","1260.69","above average"
858,"Nationeel Fondue Mix","Nationeel","1221.00","1260.69","below average"
847,"Nationeel Potato Chips","Nationeel","2112.00","1260.69","above average"
871,"Nationeel Raisins","Nationeel","1219.20","1260.69","below average"
868,"Nationeel Raspberry Fruit Roll","Nationeel","2148.00","1260.69","above average"
869,"Nationeel Grape Fruit Roll","Nationeel","1318.64","1260.69","above average"
864,"Nationeel Frosted Cookies","Nationeel","886.72","1260.69","below average"
856,"Nationeel Salted Pretzels","Nationeel","1388.59","1260.69","above average"
857,"Nationeel Cheese Dip","Nationeel","1052.28","1260.69","below average"
841,"Nationeel Corn Chips","Nationeel","1063.75","1260.69","below average"
860,"Nationeel Beef Jerky","Nationeel","1226.16","1260.69","below average"
873,"Nationeel Dried Apricots","Nationeel","1363.00","1260.69","above average"
848,"Nationeel Lemon Cookies","Nationeel","1362.78","1260.69","above average"
844,"Nationeel Chocolate Chip Cookies","Nationeel","1827.12","1260.69","above average"
854,"Nationeel Salsa Dip","Nationeel","894.40","1260.69","below average"
846,"Nationeel Fudge Brownies","Nationeel","976.41","1260.69","below average"
852,"Nationeel No Salt Popcorn","Nationeel","345.00","1260.69","below average"
849,"Nationeel Graham Crackers","Nationeel","988.35","1260.69","below average"
865,"Nationeel Dried Apples","Nationeel","1780.02","1260.69","above average"
851,"Nationeel Buttered Popcorn","Nationeel","1347.87","1260.69","above average"
840,"Nationeel BBQ Potato Chips","Nationeel","822.00","1260.69","below average"
862,"Nationeel Low Fat Chips","Nationeel","1588.86","1260.69","above average"
870,"Nationeel Dried Dates","Nationeel","1002.73","1260.69","below average"
839,"Nationeel Low Fat Cookies","Nationeel","349.14","1260.69","below average"
853,"Nationeel Low Fat Popcorn","Nationeel","1943.88","1260.69","above average"
874,"Nationeel Frosted Donuts","Nationeel","855.42","1260.69","below average"
842,"Nationeel Low Fat BBQ Chips","Nationeel","1657.60","1260.69","above average"
843,"Nationeel Sugar Cookies","Nationeel","1417.08","1260.69","above average"
861,"Nationeel Chocolate Donuts","Nationeel","1369.55","1260.69","above average"
895,"Pearl Chardonnay Wine","Pearl","379.60","804.27","below average"
899,"Pearl White Zinfandel Wine","Pearl","1169.28","804.27","above average"
900,"Pearl Light Beer","Pearl","1102.98","804.27","above average"
898,"Pearl Chardonnay","Pearl","977.88","804.27","above average"
897,"Pearl Merlot Wine","Pearl","311.04","804.27","below average"
893,"Pearl Imported Beer","Pearl","535.99","804.27","below average"
894,"Pearl Light Wine","Pearl","303.81","804.27","below average"
896,"Pearl Chablis Wine","Pearl","1653.56","804.27","above average"
1043,"PigTail Frozen Cauliflower","PigTail","802.27","921.67","below average"
1038,"PigTail Grape Popsicles","PigTail","313.76","921.67","below average"
1048,"PigTail Frozen Chicken Thighs","PigTail","1290.64","921.67","above average"
1028,"PigTail Waffles","PigTail","1214.08","921.67","above average"
1021,"PigTail Orange Popsicles","PigTail","588.04","921.67","below average"
1023,"PigTail Frozen Pancakes","PigTail","797.04","921.67","below average"
1027,"PigTail Fajita French Fries","PigTail","1124.97","921.67","above average"
1025,"PigTail Frozen Sausage Pizza","PigTail","742.40","921.67","below average"
1031,"PigTail Frozen Mushroom Pizza","PigTail","673.97","921.67","below average"
1037,"PigTail Pancake Mix","PigTail","311.46","921.67","below average"
1035,"PigTail Chicken TV Dinner","PigTail","568.32","921.67","below average"
1045,"PigTail Frozen Corn","PigTail","1879.60","921.67","above average"
1029,"PigTail Frozen Pepperoni Pizza","PigTail","883.68","921.67","below average"
1041,"PigTail Ice Cream","PigTail","418.90","921.67","below average"
1047,"PigTail Popsicles","PigTail","1837.87","921.67","above average"
1050,"PigTail Lemon Popsicles","PigTail","613.12","921.67","below average"
1049,"PigTail Frozen Chicken Wings","PigTail","1890.33","921.67","above average"
1022,"PigTail Frozen Chicken Breast","PigTail","732.35","921.67","below average"
1024,"PigTail Low Fat French Fries","PigTail","2125.10","921.67","above average"
1030,"PigTail Frozen Cheese Pizza","PigTail","1396.56","921.67","above average"
1033,"PigTail Frozen Carrots","PigTail","962.64","921.67","above average"
1039,"PigTail Home Style French Fries","PigTail","448.74","921.67","below average"
1034,"PigTail Turkey TV Dinner","PigTail","1382.25","921.67","above average"
1042,"PigTail Ice Cream Sandwich","PigTail","602.60","921.67","below average"
1036,"PigTail Beef TV Dinner","PigTail","1166.30","921.67","above average"
1046,"PigTail Frozen Peas","PigTail","856.56","921.67","below average"
1040,"PigTail Lime Popsicles","PigTail","613.80","921.67","below average"
1026,"PigTail Blueberry Waffles","PigTail","1111.86","921.67","above average"
1044,"PigTail Frozen Broccoli","PigTail","690.88","921.67","below average"
1020,"PigTail Low Fat Waffles","PigTail","262.14","921.67","below average"
1032,"PigTail Apple Cinnamon Waffles","PigTail","269.50","921.67","below average"
1246,"Plato Strawberry Preserves","Plato","782.32","1003.94","below average"
1248,"Plato Apple Preserves","Plato","1821.51","1003.94","above average"
1221,"Plato Sesame Oil","Plato","774.80","1003.94","below average"
1237,"Plato Low Fat Apple Butter","Plato","1595.00","1003.94","above average"
1241,"Plato Apple Jelly","Plato","1609.20","1003.94","above average"
1227,"Plato Decaf Coffee","Plato","1478.06","1003.94","above average"
1224,"Plato Brown Sugar","Plato","730.36","1003.94","below average"
1247,"Plato Extra Chunky Peanut Butter","Plato","902.16","1003.94","below average"
1234,"Plato Columbian Coffee","Plato","268.80","1003.94","below average"
1223,"Plato Hot Chocolate","Plato","335.12","1003.94","below average"
1244,"Plato Strawberry Jam","Plato","605.00","1003.94","below average"
1240,"Plato Oregano","Plato","1050.90","1003.94","above average"
1229,"Plato Vegetable Oil","Plato","668.20","1003.94","below average"
1231,"Plato Tomato Sauce","Plato","1984.85","1003.94","above average"
1242,"Plato Grape Jam","Plato","997.92","1003.94","below average"
1249,"Plato Grape Jelly","Plato","657.12","1003.94","below average"
1235,"Plato Strawberry Jelly","Plato","816.96","1003.94","below average"
1245,"Plato Creamy Peanut Butter","Plato","1234.24","1003.94","above average"
1239,"Plato Apple Butter","Plato","1069.32","1003.94","above average"
